[2026-03-29T16:23:30.291Z] GET http://localhost:3000/_next/static/media/7da1b2d9318915d2-s.p.92ab040f.woff2 → 200 (?ms, ?B)
[2026-03-29T16:23:30.291Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__91d07e23._.css → 200 (2ms, 221116B)
[2026-03-29T16:23:30.291Z] GET http://localhost:3000/_next/static/chunks/_461e254a._.css → 200 (2ms, 23387B)
[2026-03-29T16:23:30.291Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_ef001724._.js → 200 (3ms, 671B)
[2026-03-29T16:23:30.291Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_compiled_react-dom_4237bb50._.js → 200 (43ms, 1049957B)
[2026-03-29T16:23:30.291Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_compiled_react-server-dom-turbopack_545e4e78._.js → 200 (20ms, 169605B)
[2026-03-29T16:23:30.291Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_compiled_next-devtools_index_80d26b5a.js → 200 (43ms, 802174B)
[2026-03-29T16:23:30.291Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_compiled_11f73bb0._.js → 200 (20ms, 151128B)
[2026-03-29T16:23:30.291Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_client_90f795e1._.js → 200 (39ms, 720353B)
[2026-03-29T16:23:30.291Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_cf285c57._.js → 200 (26ms, 231821B)
[2026-03-29T16:23:30.291Z] GET http://localhost:3000/_next/static/chunks/69652_%40swc_helpers_cjs_679851cc._.js → 200 (20ms, 2050B)
[2026-03-29T16:23:30.291Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (22ms, 734B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/turbopack-_1d05b01b._.js → 200 (37ms, 74127B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_5de63cc9._.js → 200 (37ms, 136023B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_client_components_builtin_global-error_a04c1d2a.js → 200 (29ms, 255B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/_740e6404._.js → 200 (41ms, 110441B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/src_app_layout_tsx_a04c1d2a._.js → 200 (38ms, 296B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/473c5_better-auth_dist_44dedc21._.js → 200 (97ms, 551947B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/e1ac8_zod_v4_509e264b._.js → 200 (103ms, 1000732B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/f6abc_jose_dist_webapi_0eeb85ce._.js → 200 (42ms, 151681B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_40f3866a._.js → 200 (103ms, 772632B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/_85ebead6._.js → 200 (78ms, 54658B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/src_app_%5Blocale%5D_layout_tsx_c987208b._.js → 200 (82ms, 450B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_37edbd3c._.js → 200 (97ms, 1421B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/src_d75af981._.js → 200 (103ms, 619759B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/0894d_tailwind-merge_dist_bundle-mjs_mjs_49fc4ea1._.js → 200 (102ms, 138785B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_f2281c8c._.js → 200 (103ms, 192863B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/a8b74_entities_lib_esm_cdd6ab3b._.js → 200 (103ms, 158914B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/f0ca5_markdown-it_9ee8618f._.js → 200 (104ms, 262534B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/fe446_overtype_dist_overtype_esm_78b98aa3.js → 200 (104ms, 156327B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/0e2d1_react-icons_ri_index_mjs_17f89a80._.js → 200 (209ms, 3502401B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/0e2d1_react-icons_lib_1c799a63._.js → 200 (103ms, 10201B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_21c48604._.js → 200 (107ms, 1333898B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/src_app_%5Blocale%5D_(auth)_layout_tsx_7185812b._.js → 200 (103ms, 790B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/src_shared_c12bb5da._.js → 200 (104ms, 57692B)
[2026-03-29T16:23:30.292Z] GET http://localhost:3000/_next/static/chunks/src_app_%5Blocale%5D_(auth)_sign-in_page_tsx_828146ec._.js → 200 (104ms, 250B)
[2026-03-29T16:23:30.311Z] GET http://localhost:3000/_next/image?url=%2Flogo.png&w=96&q=75 → 200 (149ms, 2516B)
[2026-03-29T16:23:30.350Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (46ms, 15433B)
[2026-03-29T16:23:30.350Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_7c97ff8e._.js → 200 (46ms, 288B)
[2026-03-29T16:23:51.183Z] GET http://localhost:3000/templates/nonexistent → pending (?ms, ?B)
[2026-03-29T16:23:51.303Z] GET http://localhost:3000/_next/static/media/248e1dc0efc99276-s.p.8a6b2436.woff2 → 200 (?ms, ?B)
[2026-03-29T16:23:51.303Z] GET http://localhost:3000/_next/static/media/70bc3e132a0a741e-s.p.15008bfb.woff2 → 200 (?ms, ?B)
[2026-03-29T16:23:51.303Z] GET http://localhost:3000/_next/static/media/7da1b2d9318915d2-s.p.92ab040f.woff2 → 200 (1ms, ?B)
[2026-03-29T16:23:51.304Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__91d07e23._.css → 200 (8ms, 221116B)
[2026-03-29T16:23:51.309Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_ef001724._.js → 200 (3ms, 671B)
[2026-03-29T16:23:51.309Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_compiled_react-dom_4237bb50._.js → 200 (55ms, 1049957B)
[2026-03-29T16:23:51.309Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_compiled_react-server-dom-turbopack_545e4e78._.js → 200 (15ms, 169605B)
[2026-03-29T16:23:51.309Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_compiled_next-devtools_index_80d26b5a.js → 200 (55ms, 802174B)
[2026-03-29T16:23:51.309Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_compiled_11f73bb0._.js → 200 (15ms, 151128B)
[2026-03-29T16:23:51.309Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_client_90f795e1._.js → 200 (35ms, 720353B)
[2026-03-29T16:23:51.309Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_cf285c57._.js → 200 (20ms, 231821B)
[2026-03-29T16:23:51.309Z] GET http://localhost:3000/_next/static/chunks/69652_%40swc_helpers_cjs_679851cc._.js → 200 (16ms, 2050B)
[2026-03-29T16:23:51.309Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (16ms, 734B)
[2026-03-29T16:23:51.309Z] GET http://localhost:3000/_next/static/chunks/turbopack-_1d05b01b._.js → 200 (28ms, 74127B)
[2026-03-29T16:23:51.309Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_5de63cc9._.js → 200 (29ms, 136023B)
[2026-03-29T16:23:51.309Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_client_components_builtin_global-error_a04c1d2a.js → 200 (29ms, 255B)
[2026-03-29T16:23:51.379Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (32ms, 15433B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_7c97ff8e._.js → 200 (30ms, 288B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/_62a69acd._.css → 200 (21ms, 240392B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/_740e6404._.js → 200 (31ms, 110441B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/src_app_layout_tsx_a04c1d2a._.js → 200 (31ms, 296B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/473c5_better-auth_dist_44dedc21._.js → 200 (42ms, 551947B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/e1ac8_zod_v4_509e264b._.js → 200 (49ms, 1000732B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/f6abc_jose_dist_webapi_0eeb85ce._.js → 200 (31ms, 151681B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_40f3866a._.js → 200 (84ms, 772632B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/_85ebead6._.js → 200 (31ms, 54658B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/src_app_%5Blocale%5D_layout_tsx_c987208b._.js → 200 (31ms, 450B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_85ba174c._.js → 200 (32ms, 1421B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/src_shared_91182072._.js → 200 (86ms, 1064128B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/src_themes_default_blocks_6739c4a4._.js → 200 (84ms, 654441B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/src_1e6ecc0a._.js → 200 (42ms, 18833B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/17c6b_fumadocs-ui_dist_aa11511f._.js → 200 (46ms, 136432B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/0894d_tailwind-merge_dist_bundle-mjs_mjs_49fc4ea1._.js → 200 (84ms, 138785B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_6837ec7f._.js → 200 (84ms, 194830B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/a8b74_entities_lib_esm_cdd6ab3b._.js → 200 (86ms, 158914B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/f0ca5_markdown-it_9ee8618f._.js → 200 (86ms, 262534B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/fe446_overtype_dist_overtype_esm_78b98aa3.js → 200 (86ms, 156327B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/a3382_%40mdx-js_mdx_lib_e07d5c61._.js → 200 (86ms, 129420B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/370a7_acorn_dist_42c01c8f._.js → 200 (171ms, 531642B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/b5ecd_micromark-core-commonmark_dev_lib_bc76a96f._.js → 200 (87ms, 374108B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/f545a_micromark_dev_lib_2a08bc19._.js → 200 (87ms, 131189B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/5a5ae_yaml_browser_bbdbeeb7._.js → 200 (96ms, 480943B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/0e2d1_react-icons_ri_index_mjs_17f89a80._.js → 200 (190ms, 3502401B)
[2026-03-29T16:23:51.380Z] GET http://localhost:3000/_next/static/chunks/0e2d1_react-icons_lib_1c799a63._.js → 200 (87ms, 10201B)
[2026-03-29T16:23:51.381Z] GET http://localhost:3000/_next/static/chunks/8dfe4_motion-dom_dist_es_b7a269f8._.js → 200 (96ms, 329198B)
[2026-03-29T16:23:51.381Z] GET http://localhost:3000/_next/static/chunks/65438_framer-motion_dist_es_1cc8c47b._.js → 200 (170ms, 695461B)
[2026-03-29T16:23:51.381Z] GET http://localhost:3000/_next/static/chunks/3b792_%40radix-ui_react-select_dist_index_mjs_c5d5884b._.js → 200 (96ms, 142070B)
[2026-03-29T16:23:51.381Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_26bdf0df._.js → 200 (188ms, 3055992B)
[2026-03-29T16:23:51.381Z] GET http://localhost:3000/_next/static/chunks/src_app_%5Blocale%5D_(landing)_layout_tsx_7185812b._.js → 200 (170ms, 1432B)
[2026-03-29T16:23:51.691Z] GET http://localhost:3000/_next/static/chunks/8ac24_lucide-react_dist_esm_icons_index_0219259b.js → 200 (25ms, 1195710B)
[2026-03-29T16:23:51.691Z] GET http://localhost:3000/_next/static/chunks/8ac24_lucide-react_dist_esm_icons_188f0f1e._.js → 200 (46ms, 2892058B)
[2026-03-29T16:23:51.691Z] GET http://localhost:3000/_next/static/chunks/8ac24_lucide-react_dist_esm_lucide-react_7cdddfe5.js → 200 (45ms, 2384448B)
[2026-03-29T16:23:51.691Z] GET http://localhost:3000/_next/static/chunks/8ac24_lucide-react_dist_esm_lucide-react_98a3648a.js → 200 (9ms, 4353B)
[2026-03-29T16:23:51.691Z] GET http://localhost:3000/_next/static/chunks/8ac24_lucide-react_dist_esm_lucide-react_10c20a0f.js → 200 (9ms, 488B)
[2026-03-29T16:23:51.701Z] GET http://localhost:3000/api/auth/get-session → 200 (19ms, 4B)
[2026-03-29T16:23:51.720Z] GET http://localhost:3000/_next/static/chunks/_740e6404._.js → 200 (16ms, 110441B)
[2026-03-29T16:23:51.720Z] GET http://localhost:3000/_next/static/chunks/src_app_layout_tsx_a04c1d2a._.js → 200 (16ms, 296B)
[2026-03-29T16:23:51.724Z] GET http://localhost:3000/_next/image?url=%2Flogo.png&w=96&q=75 → 304 (12ms, ?B)
[2026-03-29T16:23:57.874Z] GET http://localhost:3000/zh/templates → 200 (134ms, ?B)
[2026-03-29T16:23:58.010Z] GET http://localhost:3000/_next/static/media/248e1dc0efc99276-s.p.8a6b2436.woff2 → 200 (?ms, ?B)
[2026-03-29T16:23:58.011Z] GET http://localhost:3000/_next/static/media/70bc3e132a0a741e-s.p.15008bfb.woff2 → 200 (?ms, ?B)
[2026-03-29T16:23:58.011Z] GET http://localhost:3000/_next/static/media/7da1b2d9318915d2-s.p.92ab040f.woff2 → 200 (?ms, ?B)
[2026-03-29T16:23:58.011Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__91d07e23._.css → 200 (9ms, 221116B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/_62a69acd._.css → 200 (2ms, 240392B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_ef001724._.js → 200 (6ms, 671B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_compiled_react-dom_4237bb50._.js → 200 (44ms, 1049957B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_compiled_react-server-dom-turbopack_545e4e78._.js → 200 (19ms, 169605B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_compiled_next-devtools_index_80d26b5a.js → 200 (53ms, 802174B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_compiled_11f73bb0._.js → 200 (25ms, 151128B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_client_90f795e1._.js → 200 (44ms, 720353B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_cf285c57._.js → 200 (38ms, 231821B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/69652_%40swc_helpers_cjs_679851cc._.js → 200 (42ms, 2050B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (42ms, 734B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/turbopack-_1d05b01b._.js → 200 (44ms, 74127B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_5de63cc9._.js → 200 (44ms, 136023B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_client_components_builtin_global-error_a04c1d2a.js → 200 (44ms, 255B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/_740e6404._.js → 200 (44ms, 110441B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/src_app_layout_tsx_a04c1d2a._.js → 200 (44ms, 296B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/473c5_better-auth_dist_44dedc21._.js → 200 (112ms, 551947B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/e1ac8_zod_v4_509e264b._.js → 200 (113ms, 1000732B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/f6abc_jose_dist_webapi_0eeb85ce._.js → 200 (90ms, 151681B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_40f3866a._.js → 200 (113ms, 772632B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/_85ebead6._.js → 200 (56ms, 54658B)
[2026-03-29T16:23:58.018Z] GET http://localhost:3000/_next/static/chunks/src_app_%5Blocale%5D_layout_tsx_c987208b._.js → 200 (90ms, 450B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_85ba174c._.js → 200 (90ms, 1421B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/src_shared_91182072._.js → 200 (120ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/src_themes_default_blocks_6739c4a4._.js → 200 (112ms, 654441B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/src_1e6ecc0a._.js → 200 (112ms, 18833B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/17c6b_fumadocs-ui_dist_aa11511f._.js → 200 (112ms, 136432B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/0894d_tailwind-merge_dist_bundle-mjs_mjs_49fc4ea1._.js → 200 (113ms, 138785B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_6837ec7f._.js → 200 (114ms, 194830B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/a8b74_entities_lib_esm_cdd6ab3b._.js → 200 (121ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/f0ca5_markdown-it_9ee8618f._.js → 200 (128ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/fe446_overtype_dist_overtype_esm_78b98aa3.js → 200 (123ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/a3382_%40mdx-js_mdx_lib_e07d5c61._.js → 200 (128ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/370a7_acorn_dist_42c01c8f._.js → 200 (135ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/b5ecd_micromark-core-commonmark_dev_lib_bc76a96f._.js → 200 (134ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/f545a_micromark_dev_lib_2a08bc19._.js → 200 (134ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/5a5ae_yaml_browser_bbdbeeb7._.js → 200 (135ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/0e2d1_react-icons_ri_index_mjs_17f89a80._.js → pending (?ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/0e2d1_react-icons_lib_1c799a63._.js → 200 (135ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/8dfe4_motion-dom_dist_es_b7a269f8._.js → 200 (138ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/65438_framer-motion_dist_es_1cc8c47b._.js → pending (?ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/3b792_%40radix-ui_react-select_dist_index_mjs_c5d5884b._.js → 200 (185ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_26bdf0df._.js → pending (?ms, ?B)
[2026-03-29T16:23:58.019Z] GET http://localhost:3000/_next/static/chunks/src_app_%5Blocale%5D_(landing)_layout_tsx_7185812b._.js → 200 (185ms, ?B)
[2026-03-29T16:23:58.056Z] GET http://localhost:3000/_next/image?url=%2Flogo.png&w=128&q=75 → 200 (73ms, 3660B)
[2026-03-29T16:23:58.056Z] GET http://localhost:3000/_next/image?url=%2Flogo.png&w=1080&q=75 → 200 (83ms, 24712B)
[2026-03-29T16:23:58.107Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → pending (?ms, ?B)
[2026-03-29T16:23:58.108Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_7c97ff8e._.js → pending (?ms, ?B)
[2026-03-29T16:23:58.399Z] GET http://localhost:3000/api/auth/get-session → 200 (41ms, 4B)
[2026-03-29T16:23:58.438Z] POST http://localhost:3000/api/config/get-configs → 200 (2ms, 214B)
[2026-03-29T16:23:58.438Z] GET http://localhost:3000/_next/static/chunks/8ac24_lucide-react_dist_esm_icons_index_0219259b.js → 200 (3ms, 1195710B)
[2026-03-29T16:23:58.439Z] GET http://localhost:3000/_next/static/chunks/8ac24_lucide-react_dist_esm_icons_188f0f1e._.js → 200 (25ms, 2892058B)
[2026-03-29T16:23:58.439Z] GET http://localhost:3000/_next/static/chunks/8ac24_lucide-react_dist_esm_lucide-react_7cdddfe5.js → 200 (25ms, 2384448B)
[2026-03-29T16:23:58.439Z] GET http://localhost:3000/_next/static/chunks/8ac24_lucide-react_dist_esm_lucide-react_98a3648a.js → 200 (2ms, 4353B)
[2026-03-29T16:23:58.439Z] GET http://localhost:3000/_next/static/chunks/8ac24_lucide-react_dist_esm_lucide-react_10c20a0f.js → 200 (1ms, 488B)
[2026-03-29T16:24:00.397Z] GET http://localhost:3000/api/auth/get-session → 200 (8ms, 4B)
[2026-03-29T16:27:09.807Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (10ms, 28356B)
[2026-03-29T16:27:10.347Z] GET http://localhost:3000/zh/templates?_rsc=1unhj → pending (?ms, ?B)
[2026-03-29T16:27:14.054Z] GET http://localhost:3000/zh/templates → pending (?ms, ?B)
[2026-03-29T16:27:14.747Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_compiled_536cac23._.js → 200 (73ms, 904003B)
[2026-03-29T16:27:14.747Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_shared_lib_279ba946._.js → 200 (32ms, 279167B)
[2026-03-29T16:27:14.747Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_client_c3f045a8._.js → 200 (21ms, 205454B)
[2026-03-29T16:27:14.747Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_cd9a8266._.js → 200 (20ms, 95611B)
[2026-03-29T16:27:14.747Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_app_88574b1c.js → 200 (10ms, 689B)
[2026-03-29T16:27:14.747Z] GET http://localhost:3000/_next/static/chunks/%5Bnext%5D_entry_page-loader_ts_d68608ae._.js → 200 (21ms, 1080B)
[2026-03-29T16:27:14.747Z] GET http://localhost:3000/_next/static/chunks/01e4c_react-dom_c6220206._.js → 200 (76ms, 967275B)
[2026-03-29T16:27:14.748Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_a1ac3f76._.js → 200 (32ms, 75318B)
[2026-03-29T16:27:14.748Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__45f039c3._.js → 200 (32ms, 15808B)
[2026-03-29T16:27:14.748Z] GET http://localhost:3000/_next/static/chunks/pages__app_2da965e7._.js → 200 (31ms, 690B)
[2026-03-29T16:27:14.748Z] GET http://localhost:3000/_next/static/chunks/turbopack-pages__app_996d27b7._.js → 200 (32ms, 74147B)
[2026-03-29T16:27:14.748Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_shared_lib_07af1ee3._.js → 200 (69ms, 290918B)
[2026-03-29T16:27:14.748Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_dist_ea3e17c1._.js → 200 (32ms, 102184B)
[2026-03-29T16:27:14.748Z] GET http://localhost:3000/_next/static/chunks/0a4c4_next_error_aa14dd84.js → 200 (32ms, 695B)
[2026-03-29T16:27:14.748Z] GET http://localhost:3000/_next/static/chunks/%5Bnext%5D_entry_page-loader_ts_c767d0d0._.js → 200 (34ms, 1086B)
[2026-03-29T16:27:14.748Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__092393de._.js → 200 (69ms, 15812B)
[2026-03-29T16:27:14.748Z] GET http://localhost:3000/_next/static/chunks/pages__error_2da965e7._.js → 200 (47ms, 692B)
[2026-03-29T16:27:14.748Z] GET http://localhost:3000/_next/static/chunks/turbopack-pages__error_84f5c45b._.js → 200 (72ms, 74153B)
[2026-03-29T16:27:14.748Z] GET http://localhost:3000/_next/static/development/_ssgManifest.js → 200 (71ms, 76B)
[2026-03-29T16:27:14.748Z] GET http://localhost:3000/_next/static/development/_buildManifest.js → 200 (72ms, 275B)
[2026-03-29T16:27:14.878Z] GET http://localhost:3000/_next/static/development/_devMiddlewareManifest.json → 200 (32ms, 174B)
[2026-03-29T16:27:14.927Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (?ms, ?B)
[2026-03-29T16:27:14.954Z] POST http://localhost:3000/__nextjs_original-stack-frames → 200 (157ms, 2939B)
[2026-03-29T16:27:15.201Z] GET http://localhost:3000/__nextjs_font/geist-mono-latin.woff2 → 200 (1ms, 31288B)
[2026-03-29T16:27:31.835Z] GET http://localhost:3000/zh/templates → pending (?ms, ?B)
[2026-03-29T16:27:33.602Z] GET http://localhost:3000/_next/static/media/248e1dc0efc99276-s.p.8a6b2436.woff2 → 200 (1ms, ?B)
[2026-03-29T16:27:33.603Z] GET http://localhost:3000/_next/static/media/70bc3e132a0a741e-s.p.15008bfb.woff2 → 200 (?ms, ?B)
